ContractID,RenewalDate,NewRateVersionID,WellnessDiscountPct,FinalPremium
57112,2023-03-31,3,0.00,2110.49
57112,2024-03-31,4,0.00,2110.49
57112,2025-03-31,5,0.00,2110.49
57112,2026-03-31,6,0.00,2110.49
7860,2024-11-05,4,0.00,1384.69
7860,2025-11-05,5,0.00,1384.69
32553,2025-08-24,5,0.00,729.36
33363,2024-10-25,4,0.00,2272.35
33363,2025-10-25,5,0.00,2272.35
41206,2025-09-22,5,0.00,798.93
17895,2022-02-13,2,0.00,1094.98
17895,2023-02-13,3,0.00,1094.98
17895,2024-02-13,4,0.00,1094.98
17895,2025-02-13,5,0.00,1094.98
17895,2026-02-13,6,0.00,1094.98
17683,2023-06-20,3,0.00,1441.29
17683,2024-06-20,4,0.00,1441.29
17683,2025-06-20,5,14.93,1226.10
17683,2026-06-20,6,14.82,1227.69
14616,2022-06-02,2,0.00,583.74
14616,2023-06-02,3,0.00,583.74
14616,2024-06-02,4,0.00,583.74
14616,2025-06-02,5,0.00,583.74
14616,2026-06-02,6,0.00,583.74
32497,2024-08-06,4,0.00,1188.86
32497,2025-08-06,5,0.00,1188.86
57165,2023-02-01,3,0.00,611.93
57165,2024-02-01,4,0.00,611.93
57165,2025-02-01,5,0.00,611.93
57165,2026-02-01,6,0.00,611.93
3814,2025-10-16,5,0.00,614.81
5246,2026-03-13,6,0.00,1442.31
4399,2022-01-27,2,0.00,1398.67
4399,2023-01-27,3,0.00,1398.67
4399,2024-01-27,4,0.00,1398.67
4399,2025-01-27,5,0.00,1398.67
4399,2026-01-27,6,0.00,1398.67
43995,2024-06-14,4,0.00,1061.85
43995,2025-06-14,5,0.00,1061.85
43995,2026-06-14,6,0.00,1061.85
46178,2024-06-23,4,0.00,1169.83
46178,2025-06-23,5,0.00,1169.83
46178,2026-06-23,6,8.78,1067.12
19673,2025-04-01,5,0.00,2466.69
19673,2026-04-01,6,6.05,2317.45
51373,2025-06-02,5,0.00,955.32
51373,2026-06-02,6,15.00,812.02
45982,2024-07-18,4,0.00,1053.71
45982,2025-07-18,5,0.00,1053.71
47439,2024-01-22,4,0.00,2908.62
47439,2025-01-22,5,0.00,2908.62
47439,2026-01-22,6,0.00,2908.62
30132,2023-08-23,3,0.00,678.51
30132,2024-08-23,4,0.00,678.51
30132,2025-08-23,5,0.00,678.51
45906,2024-11-29,4,0.00,766.01
45906,2025-11-29,5,0.00,766.01
26670,2026-01-21,6,0.00,1265.50
35090,2024-07-27,4,0.00,2595.81
35090,2025-07-27,5,0.00,2595.81
44889,2026-04-08,6,0.00,2733.60
51942,2025-04-04,5,0.00,1517.08
51942,2026-04-04,6,0.00,1517.08
24572,2022-02-20,2,0.00,1659.63
24572,2023-02-20,3,0.00,1659.63
24572,2024-02-20,4,0.00,1659.63
24572,2025-02-20,5,0.00,1659.63
24572,2026-02-20,6,0.00,1659.63
32444,2025-06-05,5,0.00,1562.05
32444,2026-06-05,6,0.00,1562.05
4315,2024-04-30,4,0.00,1210.44
4315,2025-04-30,5,8.66,1105.61
4315,2026-04-30,6,9.61,1094.11
41578,2022-07-25,2,0.00,1409.33
41578,2023-07-25,3,0.00,1409.33
41578,2024-07-25,4,0.00,1409.33
41578,2025-07-25,5,0.00,1409.33
36631,2023-05-18,3,0.00,1018.50
36631,2024-05-18,4,0.00,1018.50
36631,2025-05-18,5,0.00,1018.50
36631,2026-05-18,6,0.00,1018.50
32456,2024-05-24,4,0.00,656.82
32456,2025-05-24,5,0.00,656.82
32456,2026-05-24,6,13.22,569.99
43106,2023-03-18,3,0.00,2446.74
43106,2024-03-18,4,0.00,2446.74
43106,2025-03-18,5,0.00,2446.74
43106,2026-03-18,6,0.00,2446.74
34417,2024-04-25,4,0.00,1282.39
34417,2025-04-25,5,0.00,1282.39
34417,2026-04-25,6,9.84,1156.20
48604,2026-06-25,6,0.00,957.04
40764,2025-05-03,5,0.00,1101.90
40764,2026-05-03,6,0.00,1101.90
15818,2022-06-18,2,0.00,2658.53
15818,2023-06-18,3,0.00,2658.53
15818,2024-06-18,4,0.00,2658.53
15818,2025-06-18,5,0.00,2658.53
15818,2026-06-18,6,12.86,2316.64
46282,2024-07-11,4,0.00,1259.70
46282,2025-07-11,5,0.00,1259.70
2050,2025-01-07,5,0.00,1431.94
2050,2026-01-07,6,0.00,1431.94
16847,2026-03-02,6,0.00,736.86
49454,2024-11-30,4,0.00,827.36
49454,2025-11-30,5,0.00,827.36
5865,2023-02-08,3,0.00,737.44
5865,2024-02-08,4,0.00,737.44
5865,2025-02-08,5,0.00,737.44
5865,2026-02-08,6,0.00,737.44
30218,2026-01-01,6,0.00,1995.71
37285,2024-06-28,4,0.00,2598.15
37285,2025-06-28,5,0.00,2598.15
37285,2026-06-28,6,0.00,2598.15
28625,2026-06-05,6,0.00,1084.02
25524,2026-03-12,6,0.00,815.26
12277,2022-06-19,2,0.00,1109.94
12277,2023-06-19,3,0.00,1109.94
12277,2024-06-19,4,0.00,1109.94
12277,2025-06-19,5,0.00,1109.94
12277,2026-06-19,6,0.00,1109.94
30068,2022-06-17,2,0.00,757.18
30068,2023-06-17,3,0.00,757.18
30068,2024-06-17,4,0.00,757.18
30068,2025-06-17,5,0.00,757.18
30068,2026-06-17,6,0.00,757.18
602,2024-03-20,4,0.00,800.32
602,2025-03-20,5,0.00,800.32
602,2026-03-20,6,0.00,800.32
4498,2024-02-05,4,0.00,1609.71
4498,2025-02-05,5,0.00,1609.71
4498,2026-02-05,6,0.00,1609.71
11110,2025-08-23,5,0.00,1691.46
9232,2023-11-07,3,0.00,2805.02
9232,2024-11-07,4,0.00,2805.02
9232,2025-11-07,5,10.88,2499.83
5640,2026-01-09,6,2.39,1326.04
24068,2026-03-23,6,10.58,2005.24
43159,2026-06-07,6,0.00,775.97
13228,2026-05-24,6,0.00,836.00
7486,2023-06-04,3,0.00,736.10
7486,2024-06-04,4,0.00,736.10
7486,2025-06-04,5,7.90,677.95
7486,2026-06-04,6,8.07,676.69
56754,2022-02-25,2,0.00,2854.59
56754,2023-02-25,3,0.00,2854.59
56754,2024-02-25,4,0.00,2854.59
56754,2025-02-25,5,0.00,2854.59
56754,2026-02-25,6,15.00,2426.40
17929,2024-07-07,4,0.00,926.97
17929,2025-07-07,5,0.00,926.97
44949,2023-10-17,3,0.00,1168.14
44949,2024-10-17,4,0.00,1168.14
44949,2025-10-17,5,0.00,1168.14
45336,2023-11-10,3,0.00,692.41
45336,2024-11-10,4,0.00,692.41
45336,2025-11-10,5,0.00,692.41
26972,2024-08-18,4,0.00,1095.37
26972,2025-08-18,5,0.00,1095.37
30277,2025-03-07,5,0.00,835.73
30277,2026-03-07,6,0.00,835.73
32126,2022-10-14,2,0.00,1091.07
32126,2023-10-14,3,0.00,1091.07
32126,2024-10-14,4,0.00,1091.07
32126,2025-10-14,5,0.00,1091.07
42361,2025-12-20,5,0.00,1602.08
36581,2025-06-07,5,0.00,786.43
36581,2026-06-07,6,5.64,742.07
47017,2024-01-03,4,0.00,663.06
47017,2025-01-03,5,0.00,663.06
47017,2026-01-03,6,0.00,663.06
42705,2023-09-29,3,0.00,1451.88
42705,2024-09-29,4,0.00,1451.88
42705,2025-09-29,5,15.00,1234.09
45200,2025-08-29,5,0.00,940.90
13471,2024-04-27,4,0.00,2372.37
13471,2025-04-27,5,0.00,2372.37
13471,2026-04-27,6,0.00,2372.37
12107,2026-04-24,6,0.00,1086.52
57091,2024-10-11,4,0.00,1001.54
57091,2025-10-11,5,0.00,1001.54
53010,2026-04-10,6,0.00,1469.54
54840,2024-07-23,4,0.00,1007.41
54840,2025-07-23,5,0.00,1007.41
31438,2022-01-13,2,0.00,919.14
31438,2023-01-13,3,0.00,919.14
31438,2024-01-13,4,0.00,919.14
31438,2025-01-13,5,11.71,811.51
31438,2026-01-13,6,11.71,811.51
2948,2025-05-16,5,0.00,1149.65
2948,2026-05-16,6,0.00,1149.65
32918,2025-06-05,5,0.00,969.24
32918,2026-06-05,6,0.00,969.24
4678,2023-08-29,3,0.00,623.38
4678,2024-08-29,4,0.00,623.38
4678,2025-08-29,5,0.00,623.38
33022,2025-03-04,5,0.00,601.67
33022,2026-03-04,6,0.00,601.67
36323,2025-09-30,5,0.00,2106.17
12510,2024-10-27,4,0.00,716.84
12510,2025-10-27,5,0.00,716.84
6237,2024-04-18,4,0.00,2051.78
6237,2025-04-18,5,0.00,2051.78
6237,2026-04-18,6,0.00,2051.78
34564,2022-09-07,2,0.00,1852.69
34564,2023-09-07,3,0.00,1852.69
34564,2024-09-07,4,0.00,1852.69
34564,2025-09-07,5,0.00,1852.69
19403,2023-01-04,3,0.00,1729.72
19403,2024-01-04,4,0.00,1729.72
19403,2025-01-04,5,0.00,1729.72
19403,2026-01-04,6,0.00,1729.72
46701,2024-02-18,4,0.00,1775.41
46701,2025-02-18,5,0.00,1775.41
46701,2026-02-18,6,15.00,1509.10
36037,2025-09-16,5,0.00,922.91
40520,2024-02-18,4,0.00,1424.50
40520,2025-02-18,5,0.00,1424.50
40520,2026-02-18,6,0.00,1424.50
36765,2025-02-11,5,0.00,1775.13
36765,2026-02-11,6,0.00,1775.13
14231,2025-05-14,5,0.00,2142.25
14231,2026-05-14,6,15.00,1820.91
36090,2022-06-24,2,0.00,1086.74
36090,2023-06-24,3,0.00,1086.74
36090,2024-06-24,4,0.00,1086.74
36090,2025-06-24,5,0.00,1086.74
36090,2026-06-24,6,0.00,1086.74
15339,2025-01-02,5,0.00,842.79
15339,2026-01-02,6,0.00,842.79
34543,2023-07-14,3,0.00,943.28
34543,2024-07-14,4,0.00,943.28
34543,2025-07-14,5,0.00,943.28
36803,2024-08-26,4,0.00,2074.08
36803,2025-08-26,5,0.00,2074.08
35472,2022-09-10,2,0.00,719.09
35472,2023-09-10,3,0.00,719.09
35472,2024-09-10,4,0.00,719.09
35472,2025-09-10,5,8.63,657.03
33131,2026-06-26,6,0.00,564.84
52984,2023-02-26,3,0.00,865.93
52984,2024-02-26,4,0.00,865.93
52984,2025-02-26,5,0.00,865.93
52984,2026-02-26,6,0.00,865.93
59531,2024-10-05,4,0.00,1270.96
59531,2025-10-05,5,0.00,1270.96
6791,2022-12-05,2,0.00,1416.87
6791,2023-12-05,3,0.00,1416.87
6791,2024-12-05,4,0.00,1416.87
6791,2025-12-05,5,0.00,1416.87
40758,2023-02-23,3,0.00,935.81
40758,2024-02-23,4,0.00,935.81
40758,2025-02-23,5,0.00,935.81
40758,2026-02-23,6,0.00,935.81
39501,2025-02-15,5,0.00,1485.06
39501,2026-02-15,6,0.00,1485.06
10416,2025-06-17,5,0.00,1467.75
10416,2026-06-17,6,5.17,1391.87
32583,2024-05-14,4,0.00,965.69
32583,2025-05-14,5,0.00,965.69
32583,2026-05-14,6,0.00,965.69
19816,2023-09-04,3,0.00,1172.87
19816,2024-09-04,4,0.00,1172.87
19816,2025-09-04,5,0.00,1172.87
43535,2024-05-01,4,0.00,2443.97
43535,2025-05-01,5,0.00,2443.97
43535,2026-05-01,6,0.00,2443.97
38260,2023-05-04,3,0.00,1377.14
38260,2024-05-04,4,0.00,1377.14
38260,2025-05-04,5,0.00,1377.14
38260,2026-05-04,6,0.00,1377.14
33082,2026-02-21,6,0.00,833.57
8763,2023-07-19,3,0.00,546.29
8763,2024-07-19,4,0.00,546.29
8763,2025-07-19,5,0.00,546.29
30318,2024-08-01,4,0.00,1018.59
30318,2025-08-01,5,0.00,1018.59
13436,2024-04-19,4,0.00,1753.37
13436,2025-04-19,5,0.00,1753.37
13436,2026-04-19,6,8.62,1602.23
17542,2023-07-23,3,0.00,687.79
17542,2024-07-23,4,0.00,687.79
17542,2025-07-23,5,0.00,687.79
38756,2024-07-23,4,0.00,563.17
38756,2025-07-23,5,0.00,563.17
47068,2023-06-17,3,0.00,1167.68
47068,2024-06-17,4,0.00,1167.68
47068,2025-06-17,5,0.00,1167.68
47068,2026-06-17,6,15.00,992.53
24929,2025-04-13,5,0.00,1668.25
24929,2026-04-13,6,0.00,1668.25
25009,2025-04-24,5,0.00,1364.57
25009,2026-04-24,6,0.00,1364.57
17945,2026-03-12,6,0.00,1360.74
28424,2025-03-26,5,0.00,975.97
28424,2026-03-26,6,0.00,975.97
47139,2023-06-09,3,0.00,788.42
47139,2024-06-09,4,0.00,788.42
47139,2025-06-09,5,0.00,788.42
47139,2026-06-09,6,0.00,788.42
40570,2023-02-11,3,0.00,850.53
40570,2024-02-11,4,0.00,850.53
40570,2025-02-11,5,0.00,850.53
40570,2026-02-11,6,0.00,850.53
33337,2025-11-26,5,0.00,1584.07
19538,2022-08-14,2,0.00,1091.29
19538,2023-08-14,3,0.00,1091.29
19538,2024-08-14,4,0.00,1091.29
19538,2025-08-14,5,0.00,1091.29
46118,2026-06-10,6,0.00,1962.92
39592,2024-10-15,4,0.00,1952.31
39592,2025-10-15,5,0.00,1952.31
23538,2026-02-04,6,0.00,1509.38
48990,2023-11-12,3,0.00,1615.73
48990,2024-11-12,4,0.00,1615.73
48990,2025-11-12,5,0.00,1615.73
53369,2024-01-30,4,0.00,510.80
53369,2025-01-30,5,0.00,510.80
53369,2026-01-30,6,0.00,510.80
50091,2026-01-08,6,0.00,704.76
45237,2024-09-26,4,0.00,1849.94
45237,2025-09-26,5,11.63,1634.79
51948,2024-12-27,4,0.00,804.16
51948,2025-12-27,5,0.00,804.16
6946,2023-05-02,3,0.00,2138.09
6946,2024-05-02,4,0.00,2138.09
6946,2025-05-02,5,0.00,2138.09
6946,2026-05-02,6,0.00,2138.09
3885,2025-09-10,5,0.00,1408.70
12145,2026-05-02,6,0.00,1111.49
56890,2024-08-25,4,0.00,1505.05
56890,2025-08-25,5,0.00,1505.05
11035,2022-06-11,2,0.00,549.81
11035,2023-06-11,3,0.00,549.81
11035,2024-06-11,4,0.00,549.81
11035,2025-06-11,5,0.00,549.81
11035,2026-06-11,6,0.00,549.81
45265,2025-02-01,5,0.00,847.77
45265,2026-02-01,6,0.00,847.77
28894,2026-05-06,6,0.00,2379.92
55409,2024-05-24,4,0.00,1823.22
55409,2025-05-24,5,0.00,1823.22
55409,2026-05-24,6,0.00,1823.22
16927,2023-07-30,3,0.00,1391.04
16927,2024-07-30,4,0.00,1391.04
16927,2025-07-30,5,0.00,1391.04
73,2023-05-21,3,0.00,1043.84
73,2024-05-21,4,0.00,1043.84
73,2025-05-21,5,0.00,1043.84
73,2026-05-21,6,0.00,1043.84
911,2024-01-06,4,0.00,1688.54
911,2025-01-06,5,0.00,1688.54
911,2026-01-06,6,0.00,1688.54
1403,2023-09-05,3,0.00,702.39
1403,2024-09-05,4,0.00,702.39
1403,2025-09-05,5,8.61,641.91
7574,2022-11-21,2,0.00,1152.16
7574,2023-11-21,3,0.00,1152.16
7574,2024-11-21,4,0.00,1152.16
7574,2025-11-21,5,0.00,1152.16
14924,2026-03-28,6,11.53,733.81
45822,2024-11-15,4,0.00,733.36
45822,2025-11-15,5,0.00,733.36
9787,2022-10-28,2,0.00,2664.36
9787,2023-10-28,3,0.00,2664.36
9787,2024-10-28,4,0.00,2664.36
9787,2025-10-28,5,0.00,2664.36
43683,2023-05-29,3,0.00,1568.66
43683,2024-05-29,4,0.00,1568.66
43683,2025-05-29,5,0.00,1568.66
43683,2026-05-29,6,0.00,1568.66
51283,2025-10-22,5,0.00,1083.74
32608,2023-09-02,3,0.00,829.58
32608,2024-09-02,4,0.00,829.58
32608,2025-09-02,5,0.00,829.58
8308,2023-09-05,3,0.00,906.46
8308,2024-09-05,4,0.00,906.46
8308,2025-09-05,5,0.00,906.46
23536,2026-01-09,6,0.00,2115.58
7953,2025-09-26,5,0.00,2152.71
36437,2025-07-10,5,0.00,1835.33
45201,2025-02-02,5,0.00,1125.52
45201,2026-02-02,6,15.00,956.69
35405,2024-05-01,4,0.00,645.17
35405,2025-05-01,5,0.00,645.17
35405,2026-05-01,6,0.00,645.17
49806,2022-10-31,2,0.00,745.59
49806,2023-10-31,3,0.00,745.59
49806,2024-10-31,4,0.00,745.59
49806,2025-10-31,5,14.19,639.79
26798,2026-04-08,6,0.00,992.25
44144,2024-01-29,4,0.00,916.55
44144,2025-01-29,5,0.00,916.55
44144,2026-01-29,6,0.00,916.55
21855,2022-04-15,2,0.00,654.74
21855,2023-04-15,3,0.00,654.74
21855,2024-04-15,4,0.00,654.74
21855,2025-04-15,5,2.40,639.03
21855,2026-04-15,6,8.49,599.15
16359,2023-10-06,3,0.00,2717.79
16359,2024-10-06,4,0.00,2717.79
16359,2025-10-06,5,0.00,2717.79
42841,2023-11-17,3,0.00,927.64
42841,2024-11-17,4,0.00,927.64
42841,2025-11-17,5,0.00,927.64
51602,2025-06-18,5,0.00,1985.51
51602,2026-06-18,6,0.00,1985.51
703,2022-12-30,2,0.00,2203.66
703,2023-12-30,3,0.00,2203.66
703,2024-12-30,4,0.00,2203.66
703,2025-12-30,5,7.99,2027.59
12720,2025-08-31,5,0.00,2703.39
55224,2025-11-08,5,0.00,1007.06
8536,2024-08-23,4,0.00,1080.86
8536,2025-08-23,5,0.00,1080.86
7303,2024-01-27,4,0.00,902.98
7303,2025-01-27,5,0.00,902.98
7303,2026-01-27,6,0.00,902.98
45124,2023-07-22,3,0.00,1184.37
45124,2024-07-22,4,0.00,1184.37
45124,2025-07-22,5,0.00,1184.37
17274,2022-12-20,2,0.00,2155.95
17274,2023-12-20,3,0.00,2155.95
17274,2024-12-20,4,0.00,2155.95
17274,2025-12-20,5,0.00,2155.95
35385,2024-08-16,4,0.00,1197.89
35385,2025-08-16,5,13.80,1032.59
4114,2025-02-27,5,0.00,1453.89
4114,2026-02-27,6,0.00,1453.89
25821,2023-02-25,3,0.00,755.92
25821,2024-02-25,4,0.00,755.92
25821,2025-02-25,5,0.00,755.92
25821,2026-02-25,6,9.71,682.52
4113,2024-07-14,4,0.00,795.44
4113,2025-07-14,5,0.00,795.44
24460,2022-01-24,2,0.00,804.11
24460,2023-01-24,3,0.00,804.11
24460,2024-01-24,4,0.00,804.11
24460,2025-01-24,5,0.00,804.11
24460,2026-01-24,6,0.00,804.11
3267,2022-03-16,2,0.00,693.90
3267,2023-03-16,3,0.00,693.90
3267,2024-03-16,4,0.00,693.90
3267,2025-03-16,5,0.00,693.90
3267,2026-03-16,6,0.00,693.90
59031,2022-10-11,2,0.00,1364.30
59031,2023-10-11,3,0.00,1364.30
59031,2024-10-11,4,0.00,1364.30
59031,2025-10-11,5,0.00,1364.30
2845,2024-01-04,4,0.00,2211.15
2845,2025-01-04,5,0.00,2211.15
2845,2026-01-04,6,0.00,2211.15
27751,2023-11-15,3,0.00,1350.59
27751,2024-11-15,4,0.00,1350.59
27751,2025-11-15,5,0.00,1350.59
24078,2022-04-17,2,0.00,1371.14
24078,2023-04-17,3,0.00,1371.14
24078,2024-04-17,4,0.00,1371.14
24078,2025-04-17,5,0.00,1371.14
24078,2026-04-17,6,0.00,1371.14
51200,2026-02-12,6,0.00,1286.31
34477,2025-05-10,5,0.00,1364.10
34477,2026-05-10,6,0.00,1364.10
40632,2022-04-30,2,0.00,769.50
40632,2023-04-30,3,0.00,769.50
40632,2024-04-30,4,0.00,769.50
40632,2025-04-30,5,0.00,769.50
40632,2026-04-30,6,0.00,769.50
10111,2025-05-10,5,0.00,2115.60
10111,2026-05-10,6,0.00,2115.60
27542,2024-10-19,4,0.00,3029.56
27542,2025-10-19,5,0.00,3029.56
42104,2024-02-07,4,0.00,2154.27
42104,2025-02-07,5,0.00,2154.27
42104,2026-02-07,6,3.12,2087.05
934,2023-07-17,3,0.00,936.13
934,2024-07-17,4,0.00,936.13
934,2025-07-17,5,0.00,936.13
21308,2025-09-07,5,0.00,2259.52
32139,2026-06-06,6,12.81,610.62
26766,2024-11-01,4,0.00,1067.46
26766,2025-11-01,5,0.00,1067.46
57990,2024-08-15,4,0.00,726.08
57990,2025-08-15,5,0.00,726.08
52965,2025-02-15,5,0.00,533.88
52965,2026-02-15,6,13.88,459.78
5118,2022-02-11,2,0.00,949.05
5118,2023-02-11,3,0.00,949.05
5118,2024-02-11,4,0.00,949.05
5118,2025-02-11,5,0.00,949.05
5118,2026-02-11,6,0.00,949.05
45385,2023-02-07,3,0.00,1604.50
45385,2024-02-07,4,0.00,1604.50
45385,2025-02-07,5,0.00,1604.50
45385,2026-02-07,6,15.00,1363.82
10628,2023-02-12,3,0.00,787.22
10628,2024-02-12,4,0.00,787.22
10628,2025-02-12,5,0.00,787.22
10628,2026-02-12,6,15.00,669.14
45298,2024-02-01,4,0.00,1064.51
45298,2025-02-01,5,0.00,1064.51
45298,2026-02-01,6,0.00,1064.51
13268,2022-11-13,2,0.00,1401.27
13268,2023-11-13,3,0.00,1401.27
13268,2024-11-13,4,0.00,1401.27
13268,2025-11-13,5,0.00,1401.27
48391,2026-04-02,6,0.00,1780.28
48184,2022-05-28,2,0.00,1078.39
48184,2023-05-28,3,0.00,1078.39
48184,2024-05-28,4,0.00,1078.39
48184,2025-05-28,5,0.00,1078.39
48184,2026-05-28,6,15.00,916.64
28566,2023-05-29,3,0.00,1582.93
28566,2024-05-29,4,0.00,1582.93
28566,2025-05-29,5,0.00,1582.93
28566,2026-05-29,6,0.00,1582.93
50282,2024-02-09,4,0.00,1510.27
50282,2025-02-09,5,0.00,1510.27
50282,2026-02-09,6,0.00,1510.27
51040,2023-03-21,3,0.00,653.64
51040,2024-03-21,4,0.00,653.64
51040,2025-03-21,5,0.00,653.64
51040,2026-03-21,6,0.00,653.64
44952,2024-08-08,4,0.00,2053.75
44952,2025-08-08,5,0.00,2053.75
10420,2025-02-06,5,0.00,2600.80
10420,2026-02-06,6,0.00,2600.80
1067,2025-10-10,5,0.00,1079.30
17120,2025-09-27,5,13.34,2238.14
16164,2023-01-04,3,0.00,1186.69
16164,2024-01-04,4,0.00,1186.69
16164,2025-01-04,5,0.00,1186.69
16164,2026-01-04,6,0.00,1186.69
31682,2025-08-16,5,0.00,1346.29
49364,2025-05-17,5,0.00,1338.15
49364,2026-05-17,6,8.98,1217.99
57606,2026-02-23,6,0.00,2300.70
37746,2025-05-11,5,0.00,920.87
37746,2026-05-11,6,0.00,920.87
29250,2023-03-09,3,0.00,2084.26
29250,2024-03-09,4,0.00,2084.26
29250,2025-03-09,5,0.00,2084.26
29250,2026-03-09,6,0.00,2084.26
52654,2022-05-05,2,0.00,1175.11
52654,2023-05-05,3,0.00,1175.11
52654,2024-05-05,4,0.00,1175.11
52654,2025-05-05,5,0.00,1175.11
52654,2026-05-05,6,3.56,1133.28
28528,2022-11-05,2,0.00,977.78
28528,2023-11-05,3,0.00,977.78
28528,2024-11-05,4,0.00,977.78
28528,2025-11-05,5,3.54,943.17
33744,2022-09-15,2,0.00,1827.13
33744,2023-09-15,3,0.00,1827.13
33744,2024-09-15,4,0.00,1827.13
33744,2025-09-15,5,0.00,1827.13
21808,2023-09-04,3,0.00,2371.64
21808,2024-09-04,4,0.00,2371.64
21808,2025-09-04,5,0.00,2371.64
36351,2024-06-03,4,0.00,1812.32
36351,2025-06-03,5,0.00,1812.32
36351,2026-06-03,6,0.00,1812.32
41748,2024-11-17,4,0.00,546.46
41748,2025-11-17,5,10.24,490.51
41487,2026-02-12,6,0.00,1997.21
6968,2026-06-29,6,15.00,769.28
47636,2025-07-05,5,0.00,855.98
5649,2026-02-01,6,0.00,2851.65
12199,2026-05-18,6,11.25,1310.43
56371,2025-08-24,5,0.00,1402.88
13194,2025-09-02,5,0.00,1492.20
11522,2024-09-18,4,0.00,2898.02
11522,2025-09-18,5,0.00,2898.02
6065,2026-01-08,6,0.00,1349.96
5949,2023-07-04,3,0.00,1219.22
5949,2024-07-04,4,0.00,1219.22
5949,2025-07-04,5,14.26,1045.36
15747,2023-08-22,3,0.00,677.20
15747,2024-08-22,4,0.00,677.20
15747,2025-08-22,5,0.00,677.20
17482,2025-02-23,5,0.00,1770.50
17482,2026-02-23,6,0.00,1770.50
1941,2025-01-09,5,0.00,1105.62
1941,2026-01-09,6,0.00,1105.62
46887,2025-07-16,5,0.00,946.92
33701,2024-10-11,4,0.00,1799.12
33701,2025-10-11,5,0.00,1799.12
35546,2024-08-31,4,0.00,913.87
35546,2025-08-31,5,0.00,913.87
51843,2025-07-27,5,0.00,1491.45
10544,2025-08-04,5,0.00,1272.61
2243,2026-02-27,6,0.00,1693.73
58776,2024-02-13,4,0.00,1059.06
58776,2025-02-13,5,0.00,1059.06
58776,2026-02-13,6,15.00,900.20
10726,2026-04-07,6,0.00,1274.55
44328,2022-01-21,2,0.00,541.07
44328,2023-01-21,3,0.00,541.07
44328,2024-01-21,4,0.00,541.07
44328,2025-01-21,5,0.00,541.07
44328,2026-01-21,6,0.00,541.07
8987,2022-11-07,2,0.00,960.76
8987,2023-11-07,3,0.00,960.76
8987,2024-11-07,4,0.00,960.76
8987,2025-11-07,5,0.00,960.76
56102,2025-04-25,5,15.00,1199.16
56102,2026-04-25,6,15.00,1199.16
18846,2023-09-17,3,0.00,3062.45
18846,2024-09-17,4,0.00,3062.45
18846,2025-09-17,5,0.00,3062.45
5671,2023-10-06,3,0.00,1450.78
5671,2024-10-06,4,0.00,1450.78
5671,2025-10-06,5,15.00,1233.16
35904,2023-03-10,3,0.00,763.62
35904,2024-03-10,4,0.00,763.62
35904,2025-03-10,5,0.00,763.62
35904,2026-03-10,6,9.43,691.61
18517,2025-11-07,5,0.00,1053.23
50814,2023-11-25,3,0.00,2445.47
50814,2024-11-25,4,0.00,2445.47
50814,2025-11-25,5,0.00,2445.47
12892,2023-03-02,3,0.00,1577.04
12892,2024-03-02,4,0.00,1577.04
12892,2025-03-02,5,0.00,1577.04
12892,2026-03-02,6,0.00,1577.04
5399,2025-10-27,5,0.00,1173.92
29480,2025-03-22,5,0.00,1046.54
29480,2026-03-22,6,0.00,1046.54
47305,2026-01-01,6,0.00,904.55
13176,2026-04-03,6,0.00,881.05
28339,2024-09-24,4,0.00,900.36
28339,2025-09-24,5,0.00,900.36
16158,2022-02-06,2,0.00,1941.60
16158,2023-02-06,3,0.00,1941.60
16158,2024-02-06,4,0.00,1941.60
16158,2025-02-06,5,0.00,1941.60
16158,2026-02-06,6,0.00,1941.60
26177,2026-06-04,6,0.00,1119.26
24012,2023-09-09,3,0.00,1181.14
24012,2024-09-09,4,0.00,1181.14
24012,2025-09-09,5,0.00,1181.14
7744,2024-09-14,4,0.00,2160.17
7744,2025-09-14,5,0.00,2160.17
47748,2024-09-01,4,0.00,1570.43
47748,2025-09-01,5,0.00,1570.43
47803,2026-01-13,6,0.00,907.96
35060,2025-05-30,5,0.00,884.72
35060,2026-05-30,6,9.49,800.76
21744,2025-05-02,5,0.00,1403.42
21744,2026-05-02,6,0.00,1403.42
32253,2023-12-09,3,0.00,1304.93
32253,2024-12-09,4,0.00,1304.93
32253,2025-12-09,5,0.00,1304.93
35267,2025-03-23,5,0.00,1616.92
35267,2026-03-23,6,0.00,1616.92
48897,2022-03-26,2,0.00,870.63
48897,2023-03-26,3,0.00,870.63
48897,2024-03-26,4,0.00,870.63
48897,2025-03-26,5,0.00,870.63
48897,2026-03-26,6,0.00,870.63
15708,2024-08-13,4,0.00,656.08
15708,2025-08-13,5,0.00,656.08
6937,2023-03-27,3,0.00,1222.41
6937,2024-03-27,4,0.00,1222.41
6937,2025-03-27,5,0.00,1222.41
6937,2026-03-27,6,9.27,1109.09
21218,2025-07-02,5,0.00,1309.63
42992,2023-04-03,3,0.00,1742.46
42992,2024-04-03,4,0.00,1742.46
42992,2025-04-03,5,0.00,1742.46
42992,2026-04-03,6,12.19,1530.06
9211,2025-12-30,5,0.00,1693.40
57327,2023-09-29,3,0.00,1759.08
57327,2024-09-29,4,0.00,1759.08
57327,2025-09-29,5,0.00,1759.08
17589,2025-11-06,5,0.00,847.75
16058,2022-09-09,2,0.00,2120.61
